Wavelength,Intensity
452.85109618161755,0.5617285714285458
453.2201519537157,-0.04681071428569794
453.58916496716415,-0.28086428571430133
453.9581352158559,-2.246914285714297
454.32706269368435,-0.8894035714286019
454.69594739454226,2.668210714285692
455.06478931232294,2.668210714285692
455.4335884409193,1.2638892857142991
455.8023447742247,3.183128571428597
456.17105830613195,2.621400000000051
456.5397290305344,0.46810714285717836
456.9083569413247,-2.2001035714285706
457.2769420323965,-1.310699999999997
457.64548429764244,-1.731996428571449
458.01398373095594,-3.2299392857142664
458.38244032622987,-1.3575107142857235
458.7508540773574,0.5617285714285742
459.11922497823156,1.7319964285713922
459.48755302274566,2.246914285714297
459.8558382047924,3.0426964285714178
460.2240805182653,-0.6553499999999985
460.5922799570571,-1.4043214285714214
460.96043651506113,-3.6512357142857184
461.3285501861703,-4.212964285714264
461.6966209642778,-5.851339285714289
462.06464884327676,-5.523664285714261
462.4326338170602,-5.242800000000017
462.80057587952115,-4.212964285714293
463.16847502455295,-5.476853571428535
463.5363312460483,-4.2597749999999905
463.90414453790066,-4.119342857142868
464.2719148940029,-4.58744999999999
464.6396423082482,-2.902264285714324
465.0073267745296,-3.183128571428597
465.3749682867403,-2.1064821428570895
465.7425668387732,-2.842170943040401e-14
466.1101224245216,-0.23405357142857497
466.4776350378784,-1.2170785714286012
466.8451046727368,2.1064821428571463
467.21253132298983,1.0766464285714221
467.57991498253074,1.1702678571428464
467.9472556452523,0.1872428571428486
468.31455330504804,-0.18724285714287703
468.68180795581065,-1.544753571428572
469.0490195914334,-0.5617285714285742
469.41618820580936,-0.0936214285714243
469.7833137928317,2.1064821428571463
470.15039634639334,2.668210714285749
470.5174358603875,1.4979428571428741
470.8844323287072,1.825617857142845
471.2513857452456,-0.09362142857145273
471.6182961038957,-0.7957821428571776
471.9851633985507,-1.2170785714286012
472.35198762310364,-2.9490749999999935
472.7187687714475,-5.430042857142894
473.0855068374756,-5.664096428571412
473.4522018150808,-5.149178571428536
473.8188536981563,-3.4639928571428698
474.1854624805952,-1.544753571428572
474.5520281562906,0.6085392857143006
474.9185507191355,0.23405357142851813
475.2850301630231,-1.123457142857177
475.65146648184646,-2.1064821428571463
476.0178596694986,-1.2638892857142991
476.38420971987273,-1.9192392857142693
476.7505166268618,0.14043214285715067
477.116780384359,-0.5617285714285742
477.4830009862574,-1.1234571428571485
477.84917842645007,-1.4043214285714214
478.21531269883013,-1.2638892857142991
478.58140379729065,-2.2469142857143254
478.94745171572475,-1.123457142857177
479.3134564480255,-0.46810714285714994
479.67941798808596,-1.5915642857142984
480.0453363297992,-3.276750000000021
480.4112114670584,-3.791667857142869
480.7770433937566,-2.2001035714285706
481.14283210378693,-3.089507142857144
481.5085775910424,-0.9362142857142715
481.87427984941615,0.23405357142857497
482.2399388728013,2.246914285714297
482.6055546550908,1.7319964285714207
482.97112719017804,1.2638892857142991
483.3366564719558,0.7489714285714513
483.70214249431723,-0.2808642857142729
484.06758525115555,-1.8256178571428734
484.4329847363638,0.28086428571430133
484.798340943835,1.5915642857142984
485.16365386746224,0.3744857142856972
485.52892350113876,2.1064821428571463
485.8941498387575,3.2767499999999927
486.2593328742116,1.3107000000000255
486.6244726013942,0.5617285714286027
486.9895690141983,1.404321428571393
487.354622106517,2.5745892857142962
487.71963187224344,1.4043214285714498
488.0845983052707,1.404321428571393
488.44952139949186,0.9830249999999694
488.81440114879996,1.6851857142856943
489.1792375470882,-0.2808642857142445
489.5440305882496,-0.9830249999999978
489.90878026617725,-0.7489714285714228
490.2734865747642,0.46810714285714994
490.6381495079037,0.7021607142856965
491.0027690594887,2.71502142857139
491.36734522341226,6.0853928571428355
491.7318779935676,6.647121428571467
492.09636736384766,5.055557142857168
492.4608133281457,5.008746428571442
492.8252158803547,3.5576142857142656
493.18957501436773,-0.8894035714285735
493.553890724078,-2.434157142857117
493.9181630033784,0.5617285714285458
494.28239184616217,-2.1532928571428442
494.64657724632247,-1.6851857142856943
495.0107191977523,-1.0298357142857242
495.37481769434464,-0.28086428571430133
495.73887272999275,-2.293724999999995
496.10288429858963,-1.4043214285714214
496.46685239402836,-1.9660499999999672
496.8307770102021,0.04681071428569794
497.1946581410039,-0.09362142857145273
497.55849578032684,0.14043214285715067
497.92228992206407,1.2170785714285728
498.2860405601086,1.310699999999997
498.6497476883536,0.32767499999997085
499.013411300692,-1.778807142857147
499.37703139101717,-2.246914285714297
499.74060795322185,-2.0596714285714484
500.1041409811995,-1.7319964285714207
500.46763046884286,-3.089507142857144
500.83107641004534,-0.5617285714285742
501.1944787986998,0.28086428571430133
501.5578376286994,0.5149178571428763
501.92115289393723,1.778807142857147
502.2844245883065,2.6213999999999658
502.64765270569995,3.1831285714285684
503.01083724001114,2.761832142857145
503.3739781851328,3.089507142857201
503.7370755349582,1.0766464285714221
504.1001292833803,-0.6085392857142438
504.4631394242924,-0.7489714285714228
504.8261059515873,0.0468107142856411
505.18902885915844,-0.8894035714286019
505.55190814089855,-0.4212964285714236
505.914743790701,2.200103571428542
506.2775358024587,3.323560714285719
506.6402841700649,3.791667857142869
507.00298888741247,3.8384785714285954
507.3656499483947,5.102367857142866
507.7282673469046,5.336421428571413
